Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,City,Tags,Link Resource,Object Wikidata URL
678034,False,Drawings and Prints,1942.0,Print,Dressing for the Masquerade – Laetitia flies from reflection to public entertainments,,John Raphael Smith; George Morland; John Raphael Smith,"British, baptized Derby 1751–1812 Doncaster|British, London 1763–1804 London|British, baptized Derby 1751–1812 Doncaster","January 1, 1789",1789,1789,Stipple engraving,Sheet (trimmed within plate): 15 3/8 × 11 5/16 in. (39 × 28.8 cm),Philadelphia,,http://www.metmuseum.org/art/collection/search/678034,
389,True,The American Wing,1933.0,Beaker,Beaker,American,Joseph Edwards Jr.,1737–1783,ca. 1768,1765,1768,Silver,"Overall: H. 4 1/4 in. (10.8 cm); 6 oz. 10 dwt. (202 g)
Lip: Diam. 3 5/8 in. (9.2 cm)
Base: Diam. 2 15/16 in. (7.5 cm)",Boston,,http://www.metmuseum.org/art/collection/search/389,https://www.wikidata.org/wiki/Q116373431
14323,False,The American Wing,1991.0,Piece,"Length, Design 104, Printed Silk and Fortisan Casement",American,Frank Lloyd Wright; F. Schumacher & Co.,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona|1889–present",1955,1955,1955,"Silk, rayon",88 x 49 3/4 in. (223.5 x 126.4 cm),New York,,http://www.metmuseum.org/art/collection/search/14323,https://www.wikidata.org/wiki/Q83559939
345107,False,Drawings and Prints,1978.0,Book,Art de confectionner les Fleurs artificielles. Nouvelle édition ornée de figures,,"Delarue, and Lille, Castiaux",,[1850 (?)],1840,1860,plates: engraving,Overall: 6 1/8 x 4 x 1 in. (15.5 x 10.2 x 2.5 cm),Paris,,http://www.metmuseum.org/art/collection/search/345107,
638281,False,The American Wing,2013.0,Bookend,Bookend,American,Rebecca Cauman,"American, born Russia, 1882–1964",ca. 1927,1922,1932,Silver and enamel,5 1/4 × 4 11/16 × 3 1/4 in. (13.3 × 11.9 × 8.3 cm),Boston,"Fruit, Trees",http://www.metmuseum.org/art/collection/search/638281,https://www.wikidata.org/wiki/Q116444397
20017,False,The American Wing,2018.0,Vase,Vase,American,Frederick Hurten Rhead; Roseville Pottery,"American (born England), Hanley, Stoke-on-Trent 1880–1942 New York|1892–1954",ca. 1904–8,1901,1911,Earthenware,14 3/4 in. (37.5 cm),Zanesville,,http://www.metmuseum.org/art/collection/search/20017,https://www.wikidata.org/wiki/Q116393773
8040,True,The American Wing,1927.0,Ladle,Ladle,American,Benjamin Halsted; Myer Myers,1734–1817|1723–1795,ca. 1765,1760,1770,"Silver, whalebone(?), thread","Overall: L. 13 1/4 in. (33.7 cm); 1 oz. 4 dwt. (37.4 g)
Bowl: 3 3/16 x 2 in. (8.1 x 5.1 cm)",New York,,http://www.metmuseum.org/art/collection/search/8040,https://www.wikidata.org/wiki/Q116342324
6932,True,The American Wing,1969.0,Salad plate,Salad Plate,American,Union Porcelain Works,1863–1922,1885–87,1885,1887,Porcelain,Diam. 7 5/16 in. (18.6 cm),Brooklyn,,http://www.metmuseum.org/art/collection/search/6932,https://www.wikidata.org/wiki/Q116353387
640465,False,Drawings and Prints,1948.0,Print,"Head of an old man, bound in L'Oeuvre original de Vivant Denon. Collection de eaux-fortes, Volume 1",,A. Barrand; Guercino (Giovanni Francesco Barbieri); baron Dominique Vivant Denon,"|Italian, Cento 1591–1666 Bologna|French, Givry 1747–1825 Paris",1873,1873,1873,Lithograph,"Plate: 7 15/16 × 7 13/16 in. (20.2 × 19.9 cm)
Sheet: 15 3/8 × 11 1/4 in. (39 × 28.5 cm)",Paris,,http://www.metmuseum.org/art/collection/search/640465,
348291,False,Drawings and Prints,1963.0,Book,"Dame Mantel Company, Manufacturers of Mantels",,Dame Mantel Company,"Harriman, Tennesee",20th century,1900,1963,Illustrations: photomechanical process,12 3/16 x 9 3/8 in. (31 x 23.8 cm),Harriman,,http://www.metmuseum.org/art/collection/search/348291,
698568,False,Drawings and Prints,1921.0,Book,Plate 52: The last supper; from 'Imagines Veteris Ac Novi Testamenti A Raphaele Sanctio Urbinate in Vaticani Palatii Xystis' after Raphael,,Giovanni Giacomo De Rossi; Raphael (Raffaello Sanzio or Santi); Pietro Aquila,"Italian, Rome 1627–1691 Rome|Italian, Urbino 1483–1520 Rome|Italian, Marsala, Sicily 1650–1692/1700 Rome",1675,1675,1675,Etching,Plate: 8 9/16 × 15 in. (21.7 × 38.1 cm),Rome,,http://www.metmuseum.org/art/collection/search/698568,
416823,False,Drawings and Prints,1972.0,Portfolio,L'Art Décoratif Théâtral Moderne,,Mikhail Larionov; Natalia Goncharova; La Cible,"Russian, 1881–1964|French (born Russia), Nagaevo 1881–1962 Paris|",1919,1919,1919,"Color lithographs, pochoir","Overall: 13 x 10 1/4 in. (33 x 26 cm)
Sheet: 12 3/16 x 9 1/4 in. (31 x 23.5 cm)
Sheet: 12 13/16 x 9 3/4 in. (32.6 x 24.8 cm)",Paris,,http://www.metmuseum.org/art/collection/search/416823,
5869,True,The American Wing,1984.0,Pitcher,Pitcher,American,United States Pottery Company,1852–58,1850–58,1850,1858,Parian porcelain,9 x 7 x 5 3/4 in. (22.9 x 17.8 x 14.6 cm),Bennington,Corn,http://www.metmuseum.org/art/collection/search/5869,https://www.wikidata.org/wiki/Q116357300
347586,False,Drawings and Prints,1949.0,Book,Furniture Specialties,,Carroll W. Clark & Co.,"Boston, Massachusetts",after 1877,1877,1890,Illustrations: wood engraving,9 x 5 11/16 in. (22.8 x 14.5 cm),Boston,,http://www.metmuseum.org/art/collection/search/347586,
346755,False,Drawings and Prints,1964.0,Book,The Indian Races of North and South America,,"Charles DeWolf Brownwell; Hurlbut, Kellog & Co.","American, 1822–1909|Hartford, Connecticut",1860,1860,1860,"Illustrations: engravings, hand colored engravings",9 1/16 x 5 7/8 in. (23 x 15 cm),Hartford,,http://www.metmuseum.org/art/collection/search/346755,
506851,False,Musical Instruments,2012,Clarinet in A,Clarinet in A,American,William S. Haynes Co.,,1930,1925,1935,Silver,27 3/4 × 2 7/8 × 2 7/8 in. (70.5 × 7.3 × 7.3 cm),Boston,,http://www.metmuseum.org/art/collection/search/506851,https://www.wikidata.org/wiki/Q116413353
20316,False,The American Wing,2018.0,Vase,Vase,American,Fulper Pottery Company,1899–1935,1911–17,1911,1917,Stoneware,"13 1/8 in., 12 lb. (33.3 cm)",Flemington,,http://www.metmuseum.org/art/collection/search/20316,https://www.wikidata.org/wiki/Q116393946
349498,False,Drawings and Prints,1970.0,Book,Was der Jahrmarkt bringt,,Moriss Anders; W. Schäfer; Wilhelm Effenberger; F. Löwe's Verlag; C. Offterdinger,"German, late 19th century|German| | |",late 19th century,1875,1899,Color lithographs,8 x 9 13/16 x 13/16 in. (20.3 x 25 x 2 cm),Stuttgart|Leipzig,,http://www.metmuseum.org/art/collection/search/349498,
345455,False,Drawings and Prints,1963.0,Book,General Price List and Catalogue,,"John Barker & Co., Ltd.","British, 1894–2006",[1910],1910,1910,"Illustrations: commercial process, wood engraving",8 3/8 x 6 9/16 x 1 5/8 in. (21.3 x 16.7 x 4.1 cm),London,,http://www.metmuseum.org/art/collection/search/345455,
349865,False,Drawings and Prints,1969.0,Book,I Pregj della Toscana,,Fulvio Fontana; Pier Mattia Miccioni & Michele Nestunus,"Italian, 1649–1723|",1701,1701,1701,,,Florence,,http://www.metmuseum.org/art/collection/search/349865,
351952,False,Drawings and Prints,1937.0,Book,Poeticon Astronomicon (Hyginus),,Gaius Julius Hyginus; Jacobus Sentinus; J. L. Santritter; Erhard Ratdolt,"| |German|German, Augsburg ca. 1447–ca. 1528 Augsburg","October 14, 1482",1482,1482,Printed book with woodcut illustrations,,Venice,,http://www.metmuseum.org/art/collection/search/351952,
628900,False,Drawings and Prints,1943.0,"Print ornament, architecture","Town square with a three story fountain topped by a woman holding a tazza and drinking cup at center and a woman drying linen at left, from Artis Perspectivæ, plate 9",,Hans Vredeman de Vries; Johannes van Doetecum I; Lucas van Doetecum; Gerard de Jode,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, 1509/17–1591",1568,1568,1568,Etching; first state of three (Hollstein),"Plate: 6 7/8 × 9 13/16 in. (17.5 × 25 cm)
Sheet: 10 7/8 × 15 1/8 in. (27.7 × 38.4 cm)",Antwerp,,http://www.metmuseum.org/art/collection/search/628900,
312029,False,Arts of Africa  Oceania  and the Americas,1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Amachi-Kalaba clan","Artists of Mariwai Village; Mburrnggei, Amachi-Kalaba",|,1970,1970,1970,"Sago palm spathe, paint",H. 47 1/2 x W. 17 1/2 in. (120.7 x 44.5 cm),Mariwai village,,http://www.metmuseum.org/art/collection/search/312029,
355899,False,Drawings and Prints,1960.0,Book,"Ransom Stove Works, Circular for 1855",,S. H. Ransom & Company; Van Benthuysen,"Albany, New York|American, 19th century",1855,1855,1855,Illustrations: wood engraving,10 5/8 x 6 7/8 in. (27 x 17.5 cm),Albany,,http://www.metmuseum.org/art/collection/search/355899,
347285,False,Drawings and Prints,1966.0,Book,The History of Don Quixote de la Mancha,,"Miguel de Cervantes Saavedra; Thomas Shelton; Jean de Bosschère; Constable & Co., Ltd.; J. B. Trend; T. and A. Constable","Spanish, Alcalá 1547–1616 Madrid|British, active 1598–1629|Belgian, Uccle 1878–1953|British, London|British, 1887–1958|Edinburgh",1922,1922,1922,Illustrations: wood engraving and photomechanical reproduction,11 5/16 x 8 15/16 x 1 1/2 in. (28.7 x 22.7 x 3.8 cm),London,,http://www.metmuseum.org/art/collection/search/347285,
13933,False,The American Wing,1985.0,Braided Rug,Rug,"American, Shaker",Sister Sarah Collins; United Society of Believers in Christ’s Second Appearing (“Shakers”),"|American, active ca. 1750–present",ca. 1935,1932,1935,"Cotton, cotton terrycloth, and wool tapes",68 1/2 x 48 1/2 in. (174 x 123.2 cm),New Lebanon,,http://www.metmuseum.org/art/collection/search/13933,
887859,False,Drawings and Prints,1949,"Album Print Ornament, Architecture",Vertical Grotesque Panel with a Terminal Figure,,Cornelis Bos,"Netherlandish, Hertogenbosch ca. 1510?–before 1556 Groningen",1548,1545,1555,Engraving,4 1/2 x 1 6/16 in. (11.4 x 4 cm),Antwerp,,http://www.metmuseum.org/art/collection/search/887859,
435211,False,Drawings and Prints,1918.0,"Print collection ornament, architecture","Fireplace topped with captives and trophies of arms, from Cheminées et lambris, plate 5, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Jean Le Pautre; Charles Antoine Jombert; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris",1751,1751,1751,Etching; second state of two (Préaud),"Sheet: 8 1/4 × 12 3/8 in. (21 × 31.5 cm)
Plate: 5 13/16 × 8 1/2 in. (14.8 × 21.6 cm)",Paris,,http://www.metmuseum.org/art/collection/search/435211,
432991,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Frieze at right with a centaur turning into rinceaux, from Frises et différents ornements à l'italienne, plate 5, bound in Oeuvres. Vol. IV",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,1682,Etching,"Sheet: 13 9/16 × 8 1/4 in. (34.5 × 21 cm)
Plate: 6 1/8 × 8 3/4 in. (15.5 × 22.3 cm)",Paris,,http://www.metmuseum.org/art/collection/search/432991,
312049,False,Arts of Africa  Oceania  and the Americas,1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Abgwala Kalaba clan","Artists of Mariwai Village; Yuanei, Abgwala Kalaba",|,1970,1970,1970,"Sago palm spathe, paint",H. 50 3/4 x W. 16 in. (128.9 x 40.6 cm),Mariwai village,,http://www.metmuseum.org/art/collection/search/312049,
310963,False,Arts of Africa  Oceania  and the Americas,1978.0,Head crest,Head Crest,"Okpoto peoples, Idoma group",Ochai,,1946,1946,1946,"Wood, fiber twine",H. 14 1/4 × W. 7 1/2 × D. 3 1/2 in. (36.2 × 19.1 × 8.9 cm),Otobi village,,http://www.metmuseum.org/art/collection/search/310963,
3841,False,The American Wing,1979.0,Frieze,"Frieze from Chicago Stock Exchange Building, Chicago",American,Louis Henry Sullivan,"American, Boston, Massachusetts 1856–1924 Chicago, Illinois",1893–94,1893,1894,Cast iron,H. 144 in. (365.8 cm),Chicago,,http://www.metmuseum.org/art/collection/search/3841,https://www.wikidata.org/wiki/Q116391943
348686,False,Drawings and Prints,1966.0,Book,Knight's Gems or Device Book,,"J. Williams; Charles Tilt; Ackermann & Co., London; Thomas Dick; Henry Thomas Alken; W. Taylor; Abraham Cooper; John R. Scott; C. Vining; Poyie; Sneider; R. Hebblethwaite; William Forrest; Applebee; George August Periam; T. March; Giovanni Battista Cipriani; Ebenezer Stalker; Frederick Knight; Simpkin & Marshall","London|British, active 1815–53|British, active 1829–55|British, 19th century|British, London 1785–1851 London|British, active 19th century|British, London 1787–1868 Greenwich|British, active 1827–35|British, 19th century|British, 19th century|British, 19th century|British, 19th century|British, Edinburgh, Scotland 1805–1899|British, 19th century|Mexican, born England, active 1838–58|British, 19th century|Italian, Florence 1727–1785 Hammersmith (active London)|British, 1781–1847|British, active 1830s|London",[ca. 1830],1825,1835,Illustrations: steel engraving,9 11/16 x 6 3/16 x 1 1/16 in. (24.6 x 15.7 x 2.7 cm),London,,http://www.metmuseum.org/art/collection/search/348686,
347061,False,Drawings and Prints,1955.0,Book,Campagnes des Français sous le Consulat et l'Empire,,Carle (Antoine Charles Horace) Vernet; Librairie rue Visconti,"French, Bordeaux 1758–1836 Paris|French",n.d.,1775,1955,,,Paris,,http://www.metmuseum.org/art/collection/search/347061,
435509,False,Drawings and Prints,1918.0,"Print collection ornament, architecture","Variant ornament designs with a seated faun holding a garland at right, from Ornements de panneaux à la romaine, plate 6, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Jean Le Pautre; Charles Antoine Jombert; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris",1751,1751,1751,Etching; second state of two (Préaud),"Sheet: 8 1/4 × 12 3/8 in. (21 × 31.5 cm)
Plate: 5 3/8 × 7 11/16 in. (13.7 × 19.5 cm)",Paris,,http://www.metmuseum.org/art/collection/search/435509,
503390,True,Musical Instruments,1990,Guitar,Guitar,Spanish,José Massague,"Spanish, Barcelona 1690–1764 Barcelona",ca. 1755–60,1745,1770,"Pine top, figured maple back and sides, rosewood binding, ivory nut, rosewood, mastic, and mother-of-pearl inlaid decoration",Total length: 933 mm,Barcelona,,http://www.metmuseum.org/art/collection/search/503390,
21932,True,Arms and Armor,1904.0,Cup-hilted rapier,Cup-Hilted Rapier,"hilt, Italian, probably Naples; blade, German, Solingen",Johann Bongen,"German, Solingen, active 17th century",ca. 1650–75,1625,1700,"Steel, iron, wood","L. 47 1/2 in. (120.7 cm); L. of blade 40 1/8 in. (101.9 cm); W. 11 3/4 in. (29.9 cm); Wt. 2 lb. 1 oz. (935.5 g)",probably Naples|Solingen,,http://www.metmuseum.org/art/collection/search/21932,https://www.wikidata.org/wiki/Q116394093
2658,True,The American Wing,1933.0,Cream pot,Creampot,American,Benjamin Burt,"American, Boston, Massachusetts 1729–1805 Boston, Massachusetts",1755–70,1755,1770,Silver,Overall: 3 11/16 x 3 7/8 in. (9.4 x 9.8 cm);  2 oz. 16 dwt. (87.3 g),Boston,,http://www.metmuseum.org/art/collection/search/2658,https://www.wikidata.org/wiki/Q116371126
698055,True,Drawings and Prints,1941.0,"Book Ornament, Architecture","Villa Barbaro, from I quattro libri dell'architettura di Andrea Palladio (Book 2, page 51)",,Johann Chrieger; Christoph Krieger; Dominico de' Franceschi; Andrea Palladio; Emanuele Filiberto; Giacomo Angarano,"German, active 16th century|German, born Nuremberg, died Venice, ca. 1590|Italian, active 1557–86|Italian, Padua 1508–1580 Vicenza|Italian, 1528–1580|Italian",1570,1570,1570,Printed book with woodcut illustrations,"Book: 11 5/8 in. × 8 1/4 in. × 1 in. (29.5 × 21 × 2.5 cm)
Sheet: 11 5/16 x 7 11/16 in. (28.8 x 19.5 cm)",Venice,Architecture,http://www.metmuseum.org/art/collection/search/698055,
13960,False,The American Wing,1963.0,Rug,Hooked Rug,American,Elenore Blackstone,,ca. 1880–90,1877,1890,Cotton,123 1/4 x 108 3/4 in. (313.1 x 276.2 cm),Lacon,"Bicycles, Cooking, Girls, Men, Women",http://www.metmuseum.org/art/collection/search/13960,
433180,False,Drawings and Prints,1949.0,Print,"A soldier on guard lifting his musket from his shoulder with his right hand, from the Musketeers series, plate 35, in Waffenhandlung von den Rören Musquetten undt Spiessen / Wapenhandelinghe van Roers Musquetten ende Spiessen (The Exercise of Arms)",,Jacques de Gheyn II; Jacques de Gheyn II; Robert Willemsz de Baudous,"Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, 1574/5–1659",published 1608,1608,1608,Engraving; second state of four (New Hollstein),Sheet: 10 3/16 × 7 1/16 in. (25.9 × 18 cm),The Hague,,http://www.metmuseum.org/art/collection/search/433180,
347017,False,Drawings and Prints,1969.0,Book,Cabot's Creasote Shingle Stains,,"Forbes Lithographic Manufacturing Co.; Samuel Cabot, Inc.","Boston, Massachusetts|Boston, Massachusetts",1903,1903,1903,Illustrations: color lithographs,5 7/8 × 11 1/2 in. (15 × 29.2 cm),Boston,,http://www.metmuseum.org/art/collection/search/347017,
491050,False,Modern and Contemporary Art,1943,Textile sample,Sample,American,Roth-Getzoff and Company,,1940–41,1940,1941,"Rayon, printed",16 x 14 in. (40.6 cm. x 35.6 cm. ),New York,"Flowers, Leaves",http://www.metmuseum.org/art/collection/search/491050,
431143,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Ceiling decoration with an octagon in which cherubs are depicted throwing flowers, from Nouveaux dessins de plafonds, plate 3, bound in Oeuvres. Vol. I",,Jean Le Pautre; Jean Mariette,"French, Paris 1618–1682 Paris|French, Saint Benoît 1660–1742 Paris",17th century,1633,1682,Etching; first state of two (Préaud),"Sheet: 13 9/16 × 8 1/4 in. (34.5 × 21 cm)
Plate: 5 11/16 × 8 1/4 in. (14.4 × 21 cm)",Paris,,http://www.metmuseum.org/art/collection/search/431143,
14080,True,The American Wing,1984.0,Sampler,Embroidered Sampler,American,Priscilla T. Glover,born ca. 1785,1798,1798,1798,Embroidered silk on linen/wool,18 1/4 x 15 in. (46.4 x 38.1 cm),Salem,"Birds, Flowers",http://www.metmuseum.org/art/collection/search/14080,
506860,True,Musical Instruments,2013,Mandola,Mandola,American,"Gibson Mandolin-Guitar Manufacturing Co., Ltd.","American, founded Kalamazoo, Michigan 1902",1917,1917,1917,"Spruce, maple, mahogany, ivoroid, mother-of-pearl, nickel silver",Overall: 27 5/8 × 11 × 14 7/8 in. (70.2 × 27.9 × 37.8 cm),Kalamazoo,,http://www.metmuseum.org/art/collection/search/506860,
553,True,The American Wing,1914.0,Flask,Flask,American,United States Pottery Company,1852–58,ca. 1853–58,1850,1858,Mottled brown earthenware,7 5/8 x 5 5/8 in. (19.4 x 14.3 cm),Bennington,Books,http://www.metmuseum.org/art/collection/search/553,https://www.wikidata.org/wiki/Q116373247
